kepid,koi_smet,koi_smet_err1,koi_smet_err2,koi_smass,koi_smass_err1,koi_smass_err2
5816144,-0.12,0.25,-0.3,1.055,0.155,-0.127
10717220,-0.36,0.3,-0.3,0.857,0.098,-0.089
10728219,-0.16,0.3,-0.3,0.865,0.114,-0.076
10735988,-0.28,0.3,-0.3,0.732,0.106,-0.057
8112324,-0.96,0.3,-0.3,0.656,0.073,-0.024
10971944,-0.32,0.26,-0.3,1.259,0.284,-0.234
10973583,-0.28,0.3,-0.3,0.903,0.098,-0.098
10989274,0.14,0.2,-0.3,1.079,0.136,-0.136
11099351,0.07,0.15,-0.6,2.335,0.366,-0.679
11147460,-0.42,0.3,-0.2,1.014,0.27,-0.135
10662202,-1.38,0.3,-0.3,0.536,0.032,-0.02
11607193,0.08,0.2,-0.35,1.634,0.193,-0.235
10743597,0.02,0.22,-0.26,0.956,0.088,-0.092
4247991,0.02,0.15,-0.15,0.971,0.046,-0.08
11968463,-0.08,0.22,-0.3,1.09,0.281,-0.115
11968463,-0.04,0.25,-0.3,1.157,0.169,-0.169
11074835,-0.12,0.26,-0.32,1.319,0.311,-0.375
8042747,-0.08,0.25,-0.35,1.096,0.153,-0.153
9008737,-0.02,0.25,-0.3,0.959,0.094,-0.115
7373877,0.14,0.25,-0.3,0.822,0.036,-0.079
5792202,0.21,0.15,-0.15,0.926,0.032,-0.064
7436177,-0.34,0.25,-0.3,1.078,0.177,-0.129
7537945,-0.52,0.3,-0.3,0.821,0.114,-0.061
7624297,-0.62,0.3,-0.3,0.723,0.069,-0.063
8109692,-0.12,0.3,-0.25,1.631,0.19,-0.353
7695093,-0.3,0.3,-0.3,0.927,0.119,-0.108
7749318,-1,0.3,-0.3,0.685,0.042,-0.047
7777397,-0.12,0.3,-0.25,1.682,0.212,-0.319
5817566,-0.18,0.2,-0.35,2.016,0.372,-0.496
5952403,0,0.1,-0.2,2.091,0.573,-0.86
6032730,-0.04,0.25,-0.34,1.793,0.289,-0.305
6116172,,,,,,
6116172,0.08,0.2,-0.38,1.541,0.317,-0.295
6116172,,,,,,
4150539,-0.12,0.3,-0.3,0.682,0.076,-0.051
6182093,-0.06,0.24,-0.28,1.776,0.195,-0.5
9839821,-0.22,0.3,-0.3,0.937,0.09,-0.121
11252617,-0.14,0.25,-0.3,1.11,0.144,-0.144
8245108,-1.52,0.3,-0.25,0.514,0.034,-0.024
11252617,-0.14,0.25,-0.3,1.11,0.144,-0.144
11296437,-0.1,0.26,-0.38,1.497,0.325,-0.287
11296437,,,,,,
11341164,,,,,,
11462969,-0.18,0.26,-0.28,0.956,0.113,-0.107
11462969,,,,,,
7830321,-0.4,0.35,-0.3,0.761,0.129,-0.049
7841986,-0.02,0.25,-0.3,1.202,0.169,-0.232
7877820,-0.38,0.25,-0.3,1.096,0.177,-0.129
7914906,-0.04,0.2,-0.35,1.8,0.177,-0.412
5792202,0.21,0.15,-0.15,0.926,0.032,-0.064
8019043,-0.48,0.4,-0.25,1.503,0.223,-0.334
8023317,-0.14,0.35,-0.25,1.239,0.178,-0.267
8126531,0.38,0.05,-0.2,1.81,0.2,-0.6
8121067,-0.08,0.3,-0.3,0.939,0.104,-0.104
6197038,-0.54,0.3,-0.25,0.957,0.282,-0.113
6221385,-0.34,0.25,-0.3,1.098,0.177,-0.145
6221385,-0.34,0.25,-0.3,1.098,0.177,-0.145
6221385,-0.34,0.25,-0.3,1.098,0.177,-0.145
6362386,-0.08,0.25,-0.35,1.488,0.218,-0.239
8260269,-0.14,0.25,-0.3,1.162,0.168,-0.152
6449358,0.24,0.1,-0.4,2.153,0.276,-0.512
6593968,,,,,,
6674908,0.26,0.2,-0.3,0.63,0.042,-0.061
11516930,-0.3,0.35,-0.3,0.776,0.126,-0.054
11558882,-0.26,0.25,-0.3,1.028,0.158,-0.115
11656928,,,,,,
11566064,-0.06,0.15,-0.15,1.158,0.14,-0.105
8042835,-0.3,0.25,-0.3,1.188,0.164,-0.164
2853780,0.02,0.26,-0.36,1.501,0.349,-0.546
11656928,,,,,,
11656928,-0.26,0.26,-0.36,1.291,0.28,-0.219
11673686,-0.58,0.3,-0.3,1,0.131,-0.146
8153568,-0.36,0.3,-0.3,1.36,0.19,-0.253
8167938,0.21,0.15,-0.2,3.504,0.07,-1.062
8167978,-0.4,0.3,-0.3,0.822,0.087,-0.095
8168581,-0.08,0.3,-0.3,0.977,0.116,-0.116
8230809,-0.52,0.3,-0.3,0.83,0.105,-0.07
8364115,-0.3,0.3,-0.3,0.944,0.11,-0.121
8458207,-0.04,0.25,-0.3,1.107,0.189,-0.142
7825899,0.34,0.1,-0.15,0.937,0.024,-0.062
6946681,,,,,,
4150624,0.21,0.2,-0.3,0.969,0.065,-0.106
6946708,-0.5,0.34,-0.28,0.811,0.099,-0.073
6967278,0.04,0.2,-0.25,1.688,0.064,-0.545
7108433,-0.46,0.3,-0.3,1.373,0.198,-0.22
7119080,,,,,,
7129465,0.02,0.3,-0.25,0.836,0.108,-0.063
7174617,-1.1,0.3,-0.3,0.589,0.052,-0.022
11724210,-0.34,0.3,-0.3,0.904,0.12,-0.087
11775507,-0.44,0.24,-0.3,1.046,0.204,-0.122
11775507,-0.44,0.24,-0.3,1.046,0.204,-0.122
11856178,-0.18,0.3,-0.3,1.041,0.139,-0.125
11867071,-0.16,0.25,-0.3,1.202,0.183,-0.164
11975363,0,0.25,-0.3,0.956,0.125,-0.102
12207117,,,,,,
6768394,-0.1,0.24,-0.3,1.105,0.304,-0.15
8580438,-0.14,0.3,-0.3,0.825,0.12,-0.065
8581232,-0.34,0.3,-0.3,0.616,0.067,-0.045
8655458,-0.14,0.3,-0.3,0.802,0.113,-0.061
8695779,-0.2,0.25,-0.3,1.152,0.191,-0.191
8953059,-0.06,0.25,-0.3,1.186,0.169,-0.152
9048145,-0.2,0.25,-0.3,1.294,0.183,-0.224
9214712,-0.22,0.3,-0.3,0.954,0.107,-0.119
9214715,-0.08,0.25,-0.35,1.072,0.133,-0.148
7190639,-0.2,0.24,-0.32,1.251,0.276,-0.213
7198881,0.21,0.17,-0.33,1.249,0.246,-0.208
7198881,,,,,,
7422883,-0.24,0.25,-0.3,1.307,0.182,-0.223
10545066,-0.16,0.24,-0.3,1.016,0.134,-0.125
7663405,0.18,0.15,-0.1,0.83,0.054,-0.029
7464205,-0.24,0.3,-0.28,0.954,0.144,-0.104
7622059,-0.42,0.3,-0.3,1.049,0.162,-0.133
12367464,-0.28,0.25,-0.3,1.14,0.188,-0.169
12470041,-0.16,0.25,-0.35,1.98,0.061,-0.575
11358389,-0.04,0.25,-0.3,1.037,0.145,-0.13
5706595,0.14,0.15,-0.15,0.955,0.053,-0.053
12885212,0.12,0.15,-0.15,0.723,0.043,-0.027
8179286,-0.12,0.25,-0.3,1.038,0.183,-0.122
3548044,-0.36,0.15,-0.15,0.802,0.071,-0.036
2581191,-0.16,0.23,-0.32,1.072,0.211,-0.134
8168187,-0.3,0.15,-0.1,0.962,0.154,-0.083
9221398,0.1,0.15,-0.2,1.246,0.09,-0.099
9411317,-0.86,0.35,-0.3,0.559,0.049,-0.031
9605514,-0.2,0.25,-0.35,1.084,0.144,-0.144
9418619,0.07,0.25,-0.6,2.357,0.353,-0.656
9532123,-0.38,0.3,-0.3,0.865,0.088,-0.097
9549471,-0.2,0.3,-0.3,0.912,0.121,-0.091
9649222,0.07,0.25,-0.3,1.083,0.124,-0.152
9664215,-0.4,0.3,-0.3,0.881,0.087,-0.106
7750740,-0.22,0.3,-0.3,0.987,0.153,-0.111
7779942,-0.1,0.25,-0.3,1.42,0.196,-0.269
7835312,0.14,0.15,-0.15,1.027,0.09,-0.065
7835312,,,,,,
7838906,-0.26,0.2,-0.25,1.863,0.089,-0.713
7908367,0.21,0.2,-0.25,0.937,0.087,-0.096
7908367,0.21,0.2,-0.25,0.937,0.087,-0.096
7940533,-0.3,0.3,-0.3,0.812,0.1,-0.075
4142847,0.16,0.15,-0.15,0.817,0.029,-0.046
9221517,0.16,0.22,-0.26,0.879,0.069,-0.076
11623629,-0.14,0.16,-0.14,0.877,0.055,-0.056
10730703,-0.06,0.28,-0.26,0.907,0.079,-0.088
4665571,0.16,0.15,-0.15,0.765,0.051,-0.028
6364215,-0.08,0.3,-0.3,0.974,0.113,-0.113
7047363,,,,,,
7289317,0.16,0.15,-0.15,0.932,0.054,-0.049
9714358,-0.76,0.3,-0.3,0.614,0.062,-0.027
9851123,-0.08,0.3,-0.3,0.906,0.081,-0.101
9966115,-0.06,0.25,-0.3,1.18,0.164,-0.164
10026458,0.36,0.1,-0.25,1.107,0.08,-0.12
10139305,-1.04,0.3,-0.3,0.592,0.052,-0.022
7375348,0.18,0.15,-0.15,1.14,0.079,-0.099
1432789,0.16,0.15,-0.15,1.035,0.079,-0.063
10288922,0.07,0.25,-0.3,1.093,0.13,-0.145
12266636,-0.04,0.25,-0.3,0.974,0.127,-0.104
7974634,-0.02,0.22,-0.34,1.198,0.294,-0.177
8182107,0.28,0.15,-0.3,1.097,0.122,-0.136
7974634,-0.02,0.22,-0.34,1.198,0.294,-0.177
7974634,-0.02,0.22,-0.34,1.198,0.294,-0.177
8043882,-0.08,0.3,-0.3,0.979,0.138,-0.11
8058507,,,,,,
8095099,-0.24,0.3,-0.3,0.992,0.142,-0.116
8163784,-0.26,0.33,-0.28,0.848,0.098,-0.091
2305866,-0.08,0.25,-0.3,1.502,0.211,-0.362
12206313,-0.04,0.15,-0.15,1.077,0.102,-0.074
5184911,0.32,0.15,-0.3,0.796,0.051,-0.051
6436029,0.42,0.05,-0.3,0.8,0.056,-0.051
7767162,-0.1,0.22,-0.3,1.073,0.293,-0.112
9478990,-0.28,0.16,-0.16,1.066,0.139,-0.091
10793172,-0.08,0.26,-0.26,0.95,0.092,-0.098
10122538,0.21,0.15,-0.15,0.605,0.025,-0.034
10659313,-0.2,0.25,-0.3,1.062,0.18,-0.12
10710755,-0.28,0.3,-0.3,0.885,0.11,-0.08
10727668,0.07,0.2,-0.75,2.444,0.379,-0.758
10735519,0.36,0.1,-0.2,2.785,0.304,-1.215
8197767,-0.52,0.3,-0.3,0.634,0.084,-0.036
10935310,-0.4,0.3,-0.3,0.876,0.12,-0.076
11021252,-0.32,0.25,-0.3,1.066,0.143,-0.143
11404644,-0.16,0.25,-0.3,1.022,0.169,-0.113
11408935,-0.46,0.3,-0.3,0.889,0.096,-0.096
8165617,-0.12,0.24,-0.36,1.273,0.278,-0.216
8181016,-0.78,0.34,-0.3,0.663,0.094,-0.032
8197761,-0.38,0.25,-0.3,1.384,0.212,-0.234
4840513,,,,,,
8223568,0.07,0.14,-0.27,1.354,0.101,-0.143
8223568,,,,,,
8265156,-0.12,0.25,-0.35,1.46,0.218,-0.239
8355178,-0.1,0.25,-0.35,1.07,0.139,-0.139
10122538,0.21,0.15,-0.15,0.605,0.025,-0.034
4770174,0.32,0.1,-0.15,1.325,0.101,-0.092
9838804,-0.12,0.3,-0.26,0.895,0.094,-0.085
9020114,-0.04,0.2,-0.3,1.058,0.184,-0.136
6609270,0.06,0.15,-0.15,0.52,0.037,-0.03
7983117,-0.1,0.3,-0.3,1.127,0.189,-0.172
11125797,0.07,0.15,-0.15,0.931,0.033,-0.066
9966219,-0.22,0.29,-0.28,0.924,0.138,-0.089
11974540,,,,,,
7219825,-0.16,0.2,-0.15,1.013,0.096,-0.064
9958962,-0.02,0.25,-0.3,1.061,0.134,-0.134
11519226,-0.4,0.35,-0.2,0.979,0.155,-0.113
1718189,-0.14,0.3,-0.3,0.97,0.099,-0.122
11756821,-0.04,0.3,-0.3,0.73,0.051,-0.077
11769146,-0.06,0.25,-0.3,1.045,0.129,-0.142
11812199,-0.02,0.25,-0.3,1.032,0.127,-0.14
8263187,-0.38,0.35,-0.25,1.206,0.156,-0.364
11826400,-0.22,0.25,-0.35,1.537,0.206,-0.308
12010534,-0.1,0.3,-0.3,0.912,0.125,-0.083
2019477,0.3,0.15,-0.15,1.894,0.142,-0.398
7116117,0.12,0.24,-0.34,1.809,0.32,-0.251
7868092,0.08,0.18,-0.38,1.738,0.323,-0.235
3337061,-0.04,0.15,-0.15,1.14,0.138,-0.095
9826171,-0.44,0.28,-0.28,0.898,0.111,-0.09
3936658,,,,,,
4577484,-0.2,0.3,-0.3,1.11,0.13,-0.18
4735826,-0.28,0.34,-0.28,1.173,0.284,-0.273
5005618,-0.08,0.22,-0.3,1.041,0.2,-0.117
4663658,0.07,0.05,-0.6,2.609,0.354,-0.658
10467815,0.07,0.14,-0.59,2.505,0.417,-0.723
10847721,0.07,0.14,-0.57,2.357,0.447,-0.6
10118942,-0.2,0.3,-0.3,1.36,0.16,-0.13
9471539,-0.04,0.25,-0.36,1.949,0.219,-0.376
5482603,0,0,0,1,,
2305819,-0.92,0.3,-0.26,0.778,0.105,-0.035
9518710,0.06,0.2,-0.3,1.836,0.191,-0.354
10284575,-0.1,0.24,-0.4,1.526,0.319,-0.296
3342952,-0.06,0.25,-0.3,0.918,0.104,-0.083
10338624,-0.06,0.26,-0.4,1.467,0.334,-0.273
5307990,0.07,0.2,-0.75,2.213,0.424,-0.565
2142501,,,,,,
2713018,-0.36,0.2,-0.3,1.174,0.225,-0.156
8413968,-0.14,0.24,-0.3,1.044,0.245,-0.117
9008103,,,,,,
4376629,-0.28,0.15,-0.15,0.916,0.045,-0.071
3958301,-0.24,0.24,-0.3,1.073,0.19,-0.129
8211605,-0.74,0.3,-0.3,0.646,0.075,-0.032
11098573,-0.06,0.24,-0.28,0.978,0.145,-0.106
7289338,0.16,0.15,-0.15,1.088,0.104,-0.083
9837586,0,0,0,1,,
6021655,-0.06,0.27,-0.28,0.918,0.076,-0.095
8308682,0.02,0.26,-0.26,0.903,0.072,-0.085
11442793,0.1,0.15,-0.15,1.089,0.089,-0.08
3344427,-0.2,0.3,-0.2,0.891,0.309,-0.132
6205481,-0.54,0.34,-0.3,0.74,0.098,-0.068
4474637,0,0,0,1,,
8435232,-0.44,0.3,-0.35,0.525,0.059,-0.066
6462874,-0.44,0.3,-0.3,0.565,0.061,-0.051
8218379,-0.22,0.3,-0.3,0.865,0.083,-0.102
11450414,0.16,0.15,-0.15,1,0.072,-0.072
5217733,0.07,0.15,-0.65,2.128,0.424,-0.471
4150611,-1.54,0.3,-0.25,0.897,0.069,-0.063
4150611,-1.54,0.3,-0.25,0.897,0.069,-0.063
5706592,-0.26,0.22,-0.3,1.052,0.145,-0.122
5716244,-0.2,0.3,-0.3,0.993,0.118,-0.131
5725851,-0.5,0.5,-0.25,2.114,0.057,-0.513
5731312,-0.98,0.3,-0.3,0.571,0.049,-0.024
5735878,-0.8,0.35,-0.3,1.223,0.163,-0.303
5736461,-0.2,0.3,-0.3,0.905,0.083,-0.104
5737869,-0.42,0.3,-0.3,0.787,0.115,-0.053
5771589,-0.34,0.35,-0.25,1.053,0.179,-0.146
8364232,-0.12,0.3,-0.3,0.636,0.063,-0.052
6670742,-0.08,0.28,-0.34,2.054,0.253,-0.422
6672229,0.22,0.2,-0.3,1.037,0.111,-0.122
6676725,-0.08,0.25,-0.3,1.096,0.141,-0.141
6695622,-0.14,0.21,-0.3,1.065,0.174,-0.131
6695889,-0.54,0.3,-0.3,0.948,0.105,-0.126
6697716,-0.4,0.35,-0.3,0.686,0.103,-0.04
6697976,,,,,,
6698670,-0.28,0.3,-0.3,1.065,0.18,-0.135
7541746,,,,,,
7584778,-0.6,0.3,-0.3,0.742,0.111,-0.04
7588436,-0.24,0.26,-0.32,1.008,0.181,-0.11
7592529,-0.4,0.3,-0.3,0.941,0.144,-0.101
7592922,-0.34,0.35,-0.3,0.79,0.07,-0.085
7597703,-0.74,0.3,-0.3,0.844,0.071,-0.087
7602351,0.14,0.15,-0.15,1.063,0.093,-0.07
7605600,-0.2,0.1,-0.1,0.358,0.038,-0.041
8312222,-0.46,0.3,-0.3,0.907,0.1,-0.11
8314801,-0.22,0.3,-0.25,0.846,0.122,-0.071
8316503,-0.34,0.3,-0.3,1.03,0.172,-0.129
8330575,-0.34,0.3,-0.3,1.066,0.177,-0.145
8345358,-0.12,0.3,-0.3,1.004,0.117,-0.13
8358008,-0.56,0.35,-0.3,0.673,0.09,-0.039
8362974,0.12,0.15,-0.15,0.812,0.061,-0.026
8364119,-0.4,0.3,-0.3,0.853,0.08,-0.097
9278021,-0.62,0.4,-0.3,1.53,0.212,-0.394
9284741,-0.26,0.35,-0.25,0.745,0.112,-0.052
9286728,-0.36,0.3,-0.3,0.843,0.08,-0.098
9291368,-0.42,0.2,-0.3,1.922,0.084,-0.501
9291368,-0.42,0.2,-0.3,1.922,0.084,-0.501
9291748,-0.84,0.3,-0.3,0.635,0.066,-0.028
9301564,-0.1,0.3,-0.3,0.916,0.125,-0.091
9304561,-0.58,0.3,-0.32,1.378,0.3,-0.502
9328852,-1.56,0.3,-0.25,0.48,0.031,-0.043
10089123,0.44,0.04,-0.37,1.206,0.203,-0.19
10091257,0.2,0.15,-0.15,1.091,0.071,-0.079
10093664,0.04,0.2,-0.35,1.668,0.193,-0.289
10095512,-0.26,0.3,-0.3,0.961,0.13,-0.117
10098534,-0.62,0.36,-0.26,0.723,0.136,-0.038
10129482,-1.26,0.3,-0.3,0.53,0.036,-0.025
10155080,0.36,0.1,-0.35,1.247,0.147,-0.18
10156064,0.04,0.2,-0.35,1.707,0.194,-0.267
8555967,-0.3,0.3,-0.3,0.964,0.12,-0.12
11198723,-0.18,0.3,-0.3,0.996,0.118,-0.131
11199725,-0.5,0.05,-0.35,2.948,0.181,-1.627
11200773,-0.7,0.3,-0.3,0.853,0.08,-0.08
11228612,-0.3,0.3,-0.3,0.954,0.143,-0.107
11232745,-0.1,0.3,-0.3,0.885,0.081,-0.099
11233911,-0.08,0.3,-0.3,0.854,0.089,-0.089
11234677,-0.12,0.25,-0.3,1.153,0.185,-0.135
11235323,-0.58,0.35,-0.3,0.68,0.095,-0.032
3765917,0.14,0.15,-0.15,1.046,0.094,-0.071
3547760,-0.44,0.38,-0.28,0.717,0.134,-0.049
8652360,-0.54,0.3,-0.3,0.757,0.072,-0.072
5476671,-0.36,0.3,-0.3,0.929,0.109,-0.109
11290515,,,,,,
4919550,-0.28,0.36,-0.26,0.755,0.125,-0.063
8216763,-0.2,0.3,-0.3,0.64,0.055,-0.061
6767227,-0.4,0.24,-0.3,1.056,0.219,-0.11
8094120,-0.34,0.3,-0.3,1.127,0.192,-0.157
3854496,-0.06,0.25,-0.3,1.122,0.145,-0.145
3858757,0.07,0.21,-0.27,0.977,0.071,-0.107
3858767,-0.02,0.24,-0.26,0.937,0.08,-0.089
3858884,-0.5,0.3,-0.3,1.11,0.164,-0.164
3936061,-0.38,0.3,-0.26,0.882,0.113,-0.082
3938073,-0.12,0.3,-0.25,1.1,0.189,-0.154
3972391,-0.5,0.26,-0.32,0.992,0.154,-0.109
3972432,-0.22,0.3,-0.3,0.961,0.109,-0.12
3973002,-0.26,0.3,-0.3,0.985,0.12,-0.132
5025217,-0.5,0.35,-0.3,2.233,0.311,-0.673
5025234,-0.26,0.2,-0.32,1.158,0.254,-0.156
5025294,-0.46,0.3,-0.3,0.867,0.106,-0.077
5026187,-0.16,0.35,-0.25,1.757,0.172,-0.402
5031804,-0.5,0.24,-0.28,1.196,0.289,-0.167
5031882,-0.62,0.3,-0.25,1.122,0.157,-0.292
5036516,0.22,0.2,-0.25,0.944,0.092,-0.083
5036530,0.26,0.15,-0.2,1.338,0.088,-0.098
5781192,-0.08,0.3,-0.3,0.928,0.083,-0.111
5802285,-0.2,0.3,-0.3,0.781,0.055,-0.095
5802470,-0.58,0.3,-0.3,0.803,0.078,-0.078
5807579,-0.1,0.3,-0.3,1.046,0.159,-0.145
5809372,-0.18,0.3,-0.25,1.866,0.143,-0.4
5860347,0.12,0.2,-0.1,0.823,0.059,-0.03
5871918,-0.1,0.2,-0.2,0.572,0.036,-0.039
5894825,-0.08,0.25,-0.35,1.511,0.217,-0.326
8374394,-0.42,0.2,-0.25,1.179,0.287,-0.235
6706287,-0.08,0.3,-0.3,0.825,0.131,-0.06
6715997,-0.22,0.29,-0.26,0.89,0.131,-0.073
6763884,0.1,0.15,-0.15,1.022,0.069,-0.063
6766748,-0.2,0.25,-0.35,1.24,0.203,-0.166
6768616,-0.26,0.3,-0.3,0.978,0.142,-0.116
6774408,-0.4,0.3,-0.26,0.881,0.125,-0.076
6778289,-0.06,0.25,-0.3,1.284,0.144,-0.192
6781047,,,,,,
6781535,-0.04,0.15,-0.15,0.981,0.066,-0.06
8440062,-0.18,0.3,-0.25,1.237,0.22,-0.198
7622072,-0.58,0.3,-0.25,0.831,0.116,-0.068
7630658,-0.24,0.3,-0.3,0.966,0.154,-0.112
7631194,0.07,0.15,-0.3,2.731,0.214,-1.285
7662209,-0.48,0.34,-0.28,0.663,0.105,-0.041
7663804,-0.5,0.28,-0.26,0.864,0.314,-0.062
7668648,-0.32,0.3,-0.3,0.994,0.128,-0.128
7670485,-0.3,0.3,-0.3,0.93,0.108,-0.108
7670617,-0.46,0.3,-0.3,0.717,0.071,-0.064
8367298,-0.12,0.3,-0.25,0.831,0.122,-0.061
8374499,-0.28,0.3,-0.3,1,0.131,-0.131
8378656,-0.36,0.3,-0.3,0.986,0.16,-0.107
8378922,-0.42,0.35,-0.25,0.77,0.124,-0.053
8379547,-1.14,0.3,-0.3,0.587,0.05,-0.021
8381592,-0.16,0.3,-0.3,0.864,0.114,-0.076
8382339,0.21,0.15,-0.25,3.121,0.073,-1.321
8394475,0.1,0.15,-0.15,1.017,0.05,-0.074
8398290,-0.26,0.25,-0.3,1.415,0.192,-0.357
9328864,-0.1,0.3,-0.3,0.806,0.115,-0.057
9334490,-0.64,0.35,-0.3,0.665,0.084,-0.034
9340411,-0.2,0.2,-0.25,1.331,0.147,-0.343
9344623,-0.26,0.25,-0.3,1.135,0.165,-0.15
9353182,-0.14,0.3,-0.3,1.076,0.175,-0.143
9357275,-0.16,0.2,-0.3,1.687,0.196,-0.27
9357375,-0.1,0.2,-0.2,0.564,0.035,-0.042
9392702,-0.3,0.25,-0.3,1.04,0.171,-0.114
9394920,,,,,,
8524110,-0.24,0.3,-0.3,0.975,0.156,-0.117
10163067,-0.2,0.3,-0.25,1.279,0.235,-0.259
10164018,-0.5,0.3,-0.3,0.832,0.079,-0.097
10189523,-0.78,0.3,-0.3,0.632,0.069,-0.028
10198109,-1.1,0.35,-0.3,0.775,0.07,-0.07
10208759,0.21,0.2,-0.35,1.427,0.181,-0.201
10214328,-0.28,0.4,-0.2,1.383,0.192,-0.175
10215422,-0.06,0.3,-0.3,0.943,0.095,-0.104
10257903,,,,,,
10258558,-0.48,0.3,-0.3,0.9,0.117,-0.087
11240948,-0.48,0.3,-0.25,1.379,0.193,-0.236
11241560,0.06,0.25,-0.3,0.775,0.085,-0.057
11244571,-0.36,0.3,-0.3,0.991,0.159,-0.106
11250867,-0.56,0.3,-0.3,0.888,0.109,-0.079
11251058,-0.14,0.15,-0.15,1.35,0.092,-0.092
11282568,0.07,0.1,-0.55,3.257,0.222,-1.999
11285625,-0.12,0.25,-0.35,1.682,0.186,-0.345
11286311,0,0.3,-0.25,0.848,0.11,-0.064
4732015,-0.2,0.28,-0.3,1.883,0.922,-0.851
8043638,0.12,0.22,-0.24,0.944,0.113,-0.071
11176166,-0.26,0.25,-0.3,1.102,0.17,-0.139
9214712,-0.22,0.3,-0.3,0.954,0.107,-0.119
9214715,-0.08,0.25,-0.35,1.072,0.133,-0.148
7838906,-0.26,0.2,-0.25,1.863,0.089,-0.713
1026032,-1.06,0.3,-0.3,0.796,0.049,-0.074
1293379,0.02,0.24,-0.26,0.937,0.078,-0.089
3973504,-0.08,0.3,-0.3,1.008,0.124,-0.124
4042088,,,,,,
4055092,-1.4,0.3,-0.3,0.548,0.036,-0.022
4067549,-0.24,0.3,-0.3,0.903,0.11,-0.09
4069063,-0.52,0.3,-0.28,0.899,0.136,-0.086
4069213,-0.06,0.15,-0.15,1.244,0.16,-0.16
4075064,-0.56,0.3,-0.3,0.665,0.066,-0.054
4076061,-0.42,0.3,-0.26,0.879,0.106,-0.089
4076952,-0.4,0.3,-0.3,1.196,0.181,-0.221
5036530,,,,,,
5036538,-1.32,0.3,-0.3,0.466,0.036,-0.054
5038469,,,,,,
5039687,-0.1,0.22,-0.3,1.017,0.132,-0.128
5042785,,,,,,
5078879,-0.36,0.35,-0.3,1.479,0.229,-0.344
5080346,0.07,0.2,-0.75,2.441,0.398,-0.738
5080652,-0.5,0.3,-0.3,0.811,0.073,-0.089
5894972,-0.22,0.3,-0.25,1.519,0.227,-0.34
5951140,-0.1,0.1,-0.1,0.431,0.05,-0.05
5952309,-0.36,0.3,-0.3,0.957,0.118,-0.118
5952457,-0.18,0.3,-0.3,0.715,0.093,-0.05
5962514,0.07,0.2,-0.35,1.374,0.204,-0.224
5962716,0.1,0.15,-0.15,1.261,0.094,-0.117
5966732,-0.42,0.3,-0.3,1.033,0.128,-0.142
5977541,-0.5,0.1,-0.4,1.643,0.141,-0.228
5977804,-0.56,0.3,-0.28,0.883,0.119,-0.081
6792124,-0.1,0.3,-0.25,1.337,0.218,-0.266
6804648,-0.12,0.3,-0.25,1.366,0.229,-0.255
6806632,0.07,0.2,-0.7,2.144,0.424,-0.471
6841577,-0.38,0.3,-0.3,0.822,0.107,-0.071
6842345,-0.3,0.3,-0.3,0.969,0.141,-0.115
6852488,-0.14,0.15,-0.15,1.461,0.116,-0.116
6853172,0.07,0.25,-0.3,1.188,0.141,-0.157
6859546,-0.1,0.3,-0.3,0.75,0.085,-0.057
8460634,-0.24,0.1,-0.15,2.009,0.832,-0.666
7671594,-0.1,0.1,-0.1,0.245,0.05,-0.05
7677005,-0.2,0.25,-0.35,1.317,0.15,-0.187
7687365,-0.18,0.36,-0.28,0.787,0.113,-0.073
7691527,-0.44,0.3,-0.3,0.812,0.089,-0.071
7695445,-0.08,0.24,-0.34,1.291,0.284,-0.236
7700500,-0.4,0.3,-0.3,0.704,0.093,-0.05
7700578,-0.16,0.25,-0.35,1.406,0.202,-0.269
7707736,-0.32,0.3,-0.3,0.875,0.088,-0.097
7733540,,,,,,
8411947,-0.18,0.3,-0.3,0.783,0.104,-0.07
8414159,-0.38,0.3,-0.3,0.942,0.119,-0.108
8414216,-0.1,0.1,-0.1,0.514,0.025,-0.023
8415863,-0.06,0.3,-0.3,1.066,0.163,-0.163
8423903,0,0.25,-0.3,1.733,0.157,-0.44
8429450,-0.5,0.25,-0.3,1.43,0.199,-0.369
8442795,-0.98,0.32,-0.28,0.807,0.069,-0.067
8443812,-0.58,0.35,-0.3,0.71,0.103,-0.037
8445775,-0.42,0.3,-0.3,0.97,0.147,-0.12
9397900,-0.22,0.25,-0.3,1.182,0.188,-0.169
9411943,-0.4,0.3,-0.3,0.854,0.128,-0.069
9412462,-0.12,0.3,-0.3,0.859,0.111,-0.074
9418994,0.02,0.3,-0.35,1.73,0.201,-0.802
9451096,-0.5,0.3,-0.3,1.023,0.152,-0.152
9458266,-0.46,0.3,-0.3,0.552,0.062,-0.051
9466042,,,,,,
9468296,-0.14,0.3,-0.3,0.725,0.093,-0.057
10264202,-0.52,0.3,-0.3,0.776,0.075,-0.075
10264293,-0.04,0.3,-0.3,0.773,0.061,-0.075
10268809,-0.12,0.3,-0.3,1.018,0.153,-0.126
10274244,-0.72,0.3,-0.3,0.673,0.075,-0.03
10275887,-0.08,0.3,-0.25,0.922,0.125,-0.094
10290021,-0.2,0.3,-0.3,1.37,0.13,-0.11
10290447,-0.98,0.34,-0.3,0.583,0.056,-0.025
10292465,-0.48,0.3,-0.3,0.726,0.105,-0.045
10294608,-0.18,0.3,-0.3,0.926,0.122,-0.099
11287726,-0.36,0.35,-0.3,0.803,0.078,-0.086
